-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2021 through 03/31/2024 
Location: Latitude  38.8897   Longitude -77.0924 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 70.81 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN       CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
ALLSKY_KT               CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
ALLSKY_SFC_PAR_TOT      CERES SYN1deg All Sky Surface PAR Total (W/m^2) 
CLRSKY_SFC_PAR_TOT      CERES SYN1deg Clear Sky Surface PAR Total (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS                      MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE               MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX                 MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                 MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2022,6,7,3.65,7.91,0.32,385.87,73.95,150.17,10.23,0.24,1.2,21.78,16.85,19.31,21.94,10.6,26.69,16.08
2022,6,8,6.17,7.92,0.53,400.73,119.59,150.38,15.73,0.4,1.98,24.31,18.4,21.36,25.21,12.59,30.26,17.68
2022,6,9,6.77,8.15,0.59,380.86,128.45,152.11,16.76,0.4,2.02,23.2,16.85,20.03,23.53,10.48,27.79,17.3
2022,6,10,7.33,8.41,0.63,356.68,138.24,156.55,18.02,0.42,2.12,21.47,13.39,17.43,22.01,12.19,26.5,14.3
2022,6,11,3.58,7.37,0.31,395.13,70.42,136.08,9.59,0.23,1.13,20.42,15.67,18.05,20.94,5.93,22.99,17.06
2022,6,12,4.67,7.63,0.41,401.23,91.95,145.3,12.13,0.27,1.36,22.89,19.04,20.96,23.67,10.15,28.33,18.19
2022,6,13,6.93,7.78,0.6,412.48,133.95,149.01,17.35,0.42,2.11,27.08,20.53,23.8,27.48,12.56,32.89,20.33
2022,6,14,4.24,7.36,0.37,414.82,85.2,141.5,11.38,0.27,1.37,25.24,20.79,23.01,25.16,6.01,28.65,22.64
2022,6,15,6.95,7.88,0.6,410.16,135.57,151.91,17.55,0.47,2.41,26.08,16.84,21.46,26.92,14.02,32.48,18.45
2022,6,16,5.95,7.58,0.52,413.02,116.43,145.75,15.17,0.39,1.97,26.38,20.71,23.55,27.01,10.12,31.87,21.74
2022,6,17,7.06,8.16,0.61,401.17,136.8,156.18,18.09,0.47,2.37,28.36,19.05,23.7,28.35,13.46,35.52,22.06
2022,6,18,8.03,8.69,0.7,331.48,151.79,162.19,19.73,0.48,2.39,21.9,10.01,15.96,22.73,9.19,25.86,16.67
2022,6,19,8.72,8.89,0.75,307.38,159.41,160.81,20.48,0.45,2.26,20.14,5.56,12.85,21.11,13.38,26.71,13.33
2022,6,20,7.17,8.5,0.62,345.95,135.55,158.12,17.79,0.41,2.08,22.41,6.8,14.6,23.56,13.76,28.91,15.15
2022,6,21,5.31,7.91,0.46,392.95,103.55,150.21,13.73,0.33,1.65,23.45,13.94,18.69,24.17,12.78,29.87,17.09
2022,6,22,4.18,7.53,0.36,413.4,83.48,143.45,11.22,0.29,1.45,24.25,18.09,21.17,25.12,12.16,31.06,18.9
2022,6,23,2.54,7.69,0.22,398.85,51.94,145.37,7.25,0.17,0.88,21.01,17.62,19.32,21.79,5.55,24.23,18.68
2022,6,24,6.61,8.23,0.57,385.0,126.38,154.87,16.47,0.38,1.87,23.84,17.05,20.45,25.03,11.66,29.51,17.86
2022,6,25,7.99,8.31,0.69,383.72,153.34,157.78,19.68,0.46,2.31,25.12,16.81,20.97,26.25,13.97,31.76,17.8
2022,6,26,7.31,8.17,0.63,401.07,142.0,156.8,18.6,0.47,2.36,26.3,17.63,21.96,27.03,12.94,32.7,19.76
2022,6,27,3.87,7.78,0.34,398.74,78.5,150.3,10.86,0.26,1.3,24.64,18.58,21.61,24.88,8.76,28.61,19.85
2022,6,28,8.38,8.72,0.73,332.03,155.16,159.88,19.95,0.49,2.49,22.9,10.64,16.76,24.0,11.89,28.0,16.11
2022,6,29,8.08,8.3,0.7,371.03,153.74,156.45,19.66,0.49,2.53,24.66,14.19,19.42,25.79,15.62,31.52,15.9
2022,6,30,8.17,8.28,0.71,384.91,155.45,156.2,19.83,0.46,2.32,26.59,14.01,20.3,27.59,14.01,33.13,19.12
2022,7,1,6.3,8.02,0.55,403.05,122.67,153.71,16.2,0.4,2.01,28.3,19.98,24.13,28.99,13.44,34.83,21.4
2022,7,2,5.78,7.79,0.5,408.16,113.66,149.88,15.16,0.4,1.99,26.97,20.85,23.9,27.11,7.42,30.84,23.41
2022,7,3,6.02,8.1,0.52,395.66,118.52,155.5,15.85,0.41,2.02,25.65,16.39,21.01,25.52,8.75,30.56,21.81
2022,7,4,8.16,8.35,0.71,371.87,155.45,157.66,19.96,0.5,2.54,25.62,12.56,19.08,26.89,12.66,31.69,19.02
2022,7,5,4.35,7.71,0.38,412.8,87.51,149.88,11.95,0.3,1.48,26.06,21.58,23.83,26.54,9.92,30.68,20.76
2022,7,6,5.03,7.74,0.44,421.87,100.64,149.98,13.59,0.35,1.76,28.01,22.29,25.15,28.21,9.37,32.37,22.99
2022,7,7,4.03,7.4,0.35,420.59,81.59,143.13,11.35,0.31,1.58,26.0,22.05,24.03,27.15,7.67,30.45,22.79
2022,7,8,5.06,7.66,0.45,421.27,100.23,146.86,13.61,0.37,1.83,26.56,20.9,23.73,27.85,9.84,31.3,21.45
2022,7,9,1.74,7.19,0.16,413.09,38.55,139.18,5.78,0.15,0.75,23.12,21.53,22.33,23.43,2.76,24.16,21.4
2022,7,10,4.66,7.61,0.41,379.09,91.95,144.28,12.36,0.32,1.61,22.74,17.48,20.11,23.26,8.88,27.2,18.33
2022,7,11,8.19,8.21,0.72,350.17,153.8,153.0,19.53,0.48,2.48,23.01,14.08,18.54,23.83,12.34,28.99,16.65
2022,7,12,7.12,7.91,0.62,404.75,138.36,152.0,17.98,0.46,2.32,26.16,19.67,22.91,26.76,15.45,33.74,18.3
2022,7,13,7.27,8.04,0.64,404.78,140.34,153.48,18.23,0.46,2.35,27.11,19.71,23.41,27.8,10.5,32.2,21.71
2022,7,14,6.6,8.02,0.59,395.73,127.69,153.01,16.84,0.43,2.16,26.66,17.87,22.26,27.25,11.28,31.86,20.58
2022,7,15,7.52,7.76,0.66,386.35,142.27,145.7,17.94,0.41,2.1,26.21,15.61,20.9,26.99,12.05,31.96,19.9
2022,7,16,4.68,7.49,0.41,411.84,92.53,142.62,12.55,0.3,1.5,25.38,19.94,22.66,26.03,9.33,30.21,20.88
2022,7,17,4.38,7.48,0.39,415.89,87.52,143.62,11.86,0.29,1.43,25.38,20.55,22.97,25.69,8.51,29.39,20.89
2022,7,18,6.31,7.59,0.56,417.55,123.65,146.89,16.33,0.42,2.11,27.3,22.67,24.98,27.51,9.92,33.33,23.4
2022,7,19,5.65,7.71,0.51,413.52,111.26,149.48,14.85,0.38,1.88,27.51,20.65,24.08,28.35,10.46,32.93,22.47
2022,7,20,7.69,7.85,0.69,404.94,148.5,150.51,18.98,0.48,2.42,28.43,19.17,23.8,29.26,12.66,34.26,21.62
2022,7,21,5.42,7.59,0.48,421.21,106.79,146.52,14.25,0.35,1.77,29.48,21.23,25.35,29.88,11.0,35.3,24.3
2022,7,22,7.57,7.8,0.68,398.35,144.28,147.54,18.48,0.47,2.4,29.56,18.89,24.23,30.39,12.08,35.44,23.36
2022,7,23,7.86,7.9,0.71,404.01,150.74,150.56,19.25,0.48,2.49,30.03,18.06,24.05,31.0,12.54,36.49,23.95
2022,7,24,6.85,7.54,0.62,409.93,130.79,142.87,16.75,0.41,2.06,30.21,18.9,24.56,31.13,14.52,37.25,22.73
2022,7,25,4.0,7.29,0.36,427.38,79.98,141.52,10.66,0.27,1.32,28.73,23.05,25.89,29.1,9.52,34.33,24.82
2022,7,26,2.6,7.02,0.23,422.95,54.85,136.72,7.93,0.2,1.01,25.51,18.25,21.88,26.5,8.06,30.82,22.76
2022,7,27,4.95,7.22,0.45,417.74,98.84,141.12,13.25,0.35,1.76,27.58,20.37,23.97,29.08,11.41,33.22,21.81
2022,7,28,5.56,7.36,0.51,416.98,109.95,142.85,14.54,0.36,1.78,28.12,22.09,25.11,28.71,7.27,31.81,24.55
2022,7,29,3.45,7.25,0.32,417.01,70.68,140.73,9.98,0.25,1.26,26.93,19.89,23.4,27.84,9.99,32.47,22.48
2022,7,30,6.99,7.94,0.64,379.48,133.09,149.95,17.38,0.44,2.18,26.68,16.23,21.45,27.69,11.31,32.33,21.02
2022,7,31,2.25,7.2,0.21,405.57,47.49,140.7,6.9,0.16,0.81,25.46,17.81,21.64,25.96,9.62,30.87,21.25
2022,8,1,6.15,7.39,0.57,404.54,121.16,143.55,16.01,0.41,2.05,25.92,20.23,23.08,27.06,9.56,31.6,22.04
2022,8,2,6.33,7.44,0.59,401.88,122.8,142.74,16.04,0.39,1.97,27.51,20.07,23.79,28.08,11.17,33.57,22.4
2022,8,3,7.42,7.59,0.7,394.34,143.65,145.84,18.37,0.45,2.24,28.31,16.76,22.54,29.62,12.91,34.72,21.8
2022,8,4,6.52,7.24,0.61,410.92,126.51,139.07,16.34,0.41,2.05,28.97,21.75,25.36,29.81,13.18,35.37,22.19
2022,8,5,5.21,7.07,0.49,416.08,102.93,137.23,13.69,0.35,1.8,27.15,22.19,24.67,27.72,9.05,31.87,22.82
2022,8,6,5.58,7.13,0.52,411.93,110.65,139.59,14.73,0.38,1.91,26.58,22.7,24.64,27.14,7.37,30.49,23.12
2022,8,7,6.94,7.27,0.66,401.91,136.34,141.98,17.59,0.44,2.23,28.19,21.3,24.74,28.72,9.45,33.15,23.71
2022,8,8,6.72,7.24,0.64,411.67,132.41,141.62,17.17,0.42,2.12,28.83,21.58,25.21,29.61,11.69,34.58,22.9
2022,8,9,7.09,7.29,0.67,411.27,138.48,141.57,17.73,0.42,2.13,30.29,22.01,26.15,31.02,12.45,36.75,24.3
2022,8,10,5.35,7.01,0.51,417.14,105.54,136.73,13.88,0.34,1.76,28.16,22.03,25.1,29.14,9.62,33.61,23.99
2022,8,11,5.83,7.21,0.56,400.57,113.73,138.8,15.07,0.37,1.87,26.19,18.08,22.13,26.76,8.04,31.0,22.96
2022,8,12,7.25,7.48,0.7,362.84,137.5,141.13,17.65,0.41,-999.0,23.98,13.04,18.51,24.64,10.36,29.12,18.76
2022,8,13,7.43,7.65,0.72,340.36,139.99,143.8,18.07,0.4,-999.0,22.68,8.87,15.77,23.49,12.08,28.64,16.56
2022,8,14,4.63,7.15,0.45,389.62,90.65,137.14,12.16,0.29,1.47,23.11,13.39,18.25,23.85,11.15,28.63,17.48
2022,8,15,2.03,6.93,0.2,389.29,42.95,132.47,6.38,0.16,0.8,23.22,15.95,19.58,24.08,8.63,28.25,19.61
2022,8,16,6.36,7.06,0.62,363.01,120.03,132.52,15.39,0.35,1.78,23.03,14.05,18.55,23.91,10.35,28.46,18.11
2022,8,17,6.04,7.09,0.59,368.29,114.7,133.62,14.9,0.34,1.72,23.76,14.17,18.97,24.62,12.02,29.79,17.77
2022,8,18,6.96,7.1,0.69,364.17,132.84,135.05,16.85,0.38,1.91,23.69,14.83,19.26,24.64,13.3,30.23,16.94
2022,8,19,6.02,7.04,0.6,386.09,116.45,135.16,15.18,0.34,1.72,25.69,16.63,21.15,26.62,12.83,31.94,19.12
2022,8,20,6.42,6.93,0.64,386.88,123.21,132.56,15.77,0.38,1.89,26.3,17.41,21.86,27.4,12.33,32.41,20.09
2022,8,21,1.86,6.52,0.19,403.24,38.66,126.29,5.45,0.12,0.59,24.4,20.33,22.37,24.91,6.52,27.94,21.41
2022,8,22,5.22,6.67,0.52,399.02,101.66,128.55,13.35,0.33,1.64,26.05,21.37,23.71,26.92,9.28,31.2,21.92
2022,8,23,6.64,6.98,0.67,371.89,127.02,132.99,16.2,0.38,1.9,25.6,17.76,21.68,26.51,11.85,31.62,19.76
2022,8,24,6.64,6.79,0.68,372.71,126.34,128.88,15.88,0.38,1.93,26.05,15.78,20.91,26.66,12.9,32.25,19.35
2022,8,25,4.95,6.51,0.51,396.84,96.47,124.5,12.7,0.3,1.51,25.97,17.34,21.65,26.51,12.67,32.4,19.73
2022,8,26,6.15,6.59,0.63,387.97,116.58,124.58,14.77,0.34,1.72,27.6,18.8,23.19,28.61,12.34,33.56,21.22
2022,8,27,6.14,6.5,0.64,386.69,117.1,123.66,14.86,0.34,1.72,27.4,17.76,22.58,28.56,11.59,33.25,21.65
2022,8,28,6.1,6.51,0.63,390.08,116.76,124.2,14.76,0.33,1.66,27.36,19.64,23.5,28.36,11.77,33.31,21.54
2022,8,29,6.38,6.64,0.67,392.04,122.85,127.59,15.57,0.35,1.77,27.84,20.69,24.27,29.05,12.15,34.05,21.9
2022,8,30,5.43,6.51,0.57,390.91,105.34,125.64,13.59,0.32,1.6,27.88,20.97,24.42,28.85,12.38,34.88,22.51
2022,8,31,6.51,6.83,0.69,354.23,122.93,128.63,15.66,0.37,1.85,24.9,15.89,20.4,25.91,10.38,30.58,20.2
2022,9,1,6.88,6.85,0.73,352.12,130.63,129.78,16.49,0.37,1.85,25.3,13.55,19.43,26.23,14.48,32.37,17.9
2022,9,2,6.19,6.66,0.66,379.14,119.51,128.22,15.39,0.36,1.81,25.18,14.76,19.98,26.4,12.45,31.46,19.01
2022,9,3,4.93,6.44,0.53,396.11,95.26,122.97,12.62,0.3,1.56,25.48,17.42,21.45,26.8,11.86,32.01,20.15
2022,9,4,5.7,6.47,0.62,395.84,110.97,125.38,14.37,0.34,1.77,26.44,18.48,22.45,27.6,11.89,32.9,21.01
2022,9,5,3.41,6.29,0.38,405.73,69.73,123.75,9.84,0.25,1.27,25.57,19.92,22.75,26.12,8.66,30.73,22.06
2022,9,6,4.54,6.23,0.5,405.87,90.49,122.81,12.2,0.3,1.54,24.51,21.73,23.12,24.8,6.69,28.91,22.23
2022,9,7,3.11,6.27,0.34,401.85,63.14,122.41,8.99,0.23,1.16,22.53,19.44,20.99,23.35,6.75,26.35,19.6
2022,9,8,3.42,6.25,0.38,388.44,68.2,120.66,9.44,0.21,1.09,22.83,17.6,20.22,23.48,8.77,27.52,18.76
2022,9,9,6.22,6.43,0.7,347.74,116.84,120.5,14.66,0.33,1.65,22.97,15.3,19.13,23.32,10.98,28.62,17.63
2022,9,10,3.82,6.13,0.43,378.34,74.81,116.97,10.2,0.23,1.21,21.76,17.27,19.51,22.12,9.8,26.44,16.65
2022,9,11,2.65,6.01,0.3,403.17,54.4,118.51,7.84,0.2,1.02,23.84,22.13,22.99,23.9,6.09,27.55,21.46
2022,9,12,3.34,5.92,0.38,407.16,66.5,115.25,9.09,0.23,1.16,24.76,21.8,23.28,25.26,8.4,29.32,20.93
2022,9,13,5.37,6.21,0.62,366.44,101.05,116.55,12.98,0.3,1.55,22.36,16.19,19.28,22.8,9.73,26.87,17.15
2022,9,14,5.98,6.14,0.7,333.55,111.46,114.43,13.89,0.3,1.51,20.59,14.05,17.33,21.31,12.73,26.87,14.14
2022,9,15,5.65,5.88,0.66,349.96,106.02,110.42,13.12,0.28,1.42,20.62,13.64,17.13,21.14,10.39,26.31,15.92
2022,9,16,5.47,5.45,0.65,340.7,99.26,99.39,11.92,0.26,1.3,20.25,11.98,16.12,20.18,13.59,26.58,12.98
2022,9,17,5.66,5.68,0.67,349.1,104.45,105.11,12.77,0.28,1.42,21.12,13.48,17.3,21.17,12.17,27.83,15.67
2022,9,18,5.73,5.72,0.69,354.66,106.23,106.46,13.02,0.29,1.47,22.25,15.63,18.94,22.8,13.9,29.16,15.26
2022,9,19,4.82,5.66,0.58,374.35,92.41,108.04,11.73,0.27,1.36,24.06,16.69,20.37,24.39,12.13,30.08,17.94
2022,9,20,5.76,5.89,0.7,354.91,108.27,110.62,13.48,0.3,1.51,23.58,15.76,19.66,23.9,10.98,29.42,18.44
2022,9,21,5.64,5.71,0.69,363.27,107.59,109.08,13.4,0.29,1.43,23.26,14.77,19.01,23.94,14.18,30.28,16.1
2022,9,22,2.87,5.54,0.35,370.88,56.24,106.49,7.46,0.16,0.81,21.43,13.62,17.52,21.64,11.05,25.86,14.81
2022,9,23,5.89,6.01,0.73,288.93,106.52,108.93,13.13,0.27,-999.0,15.45,4.71,10.08,16.58,9.38,20.76,11.4
2022,9,24,4.17,5.81,0.52,341.68,77.97,108.11,10.29,0.22,1.09,16.16,5.51,10.83,17.39,12.99,22.74,9.74
2022,9,25,2.86,5.51,0.36,369.1,55.9,104.8,7.69,0.17,0.89,20.02,13.34,16.68,20.33,14.37,27.61,13.24
2022,9,26,4.92,5.61,0.62,336.37,91.52,104.2,11.52,0.23,1.14,19.8,11.18,15.49,20.26,11.89,25.83,13.94
2022,9,27,4.68,5.67,0.6,328.1,84.69,102.78,10.74,0.21,1.05,17.49,7.08,12.29,18.28,10.39,23.05,12.65
2022,9,28,5.14,5.61,0.66,304.16,93.67,102.54,11.69,0.23,1.11,15.88,8.61,12.25,17.05,12.67,22.09,9.42
2022,9,29,4.95,5.6,0.65,312.92,91.34,102.8,11.55,0.23,1.2,16.22,8.94,12.58,17.08,9.71,21.18,11.47
2022,9,30,1.14,5.39,0.15,338.8,23.74,102.7,3.59,0.08,0.41,14.61,10.26,12.44,14.97,6.0,17.96,11.96
2022,10,1,1.04,5.11,0.14,378.67,21.52,98.05,3.09,0.07,0.38,16.57,14.85,15.71,16.93,6.23,20.12,13.88
2022,10,2,0.84,5.05,0.11,359.62,17.71,96.66,2.73,0.07,0.37,13.81,12.22,13.01,14.13,3.53,14.94,11.4
2022,10,3,2.61,5.1,0.35,338.24,50.52,95.17,7.0,0.16,0.81,9.58,7.19,8.38,10.23,3.1,11.33,8.23
2022,10,4,2.08,5.13,0.28,327.58,40.78,97.17,5.55,0.11,0.54,10.33,7.98,9.15,11.14,6.08,13.29,7.21
2022,10,5,3.24,5.0,0.45,335.84,62.61,95.14,8.22,0.16,0.8,13.62,11.33,12.47,13.69,8.47,18.46,9.99
2022,10,6,4.94,5.14,0.69,313.68,91.75,95.88,11.35,0.23,1.12,16.59,11.02,13.8,16.19,14.12,23.73,9.61
2022,10,7,4.69,5.05,0.66,328.37,86.75,94.0,10.71,0.2,-999.0,17.13,10.74,13.94,16.96,14.88,24.93,10.05
2022,10,8,4.0,5.22,0.56,297.58,72.2,94.69,9.19,0.17,0.84,11.54,4.69,8.12,12.19,9.13,15.79,6.65
2022,10,9,5.3,5.24,0.76,263.74,94.3,93.76,11.37,0.2,0.98,10.7,3.65,7.17,10.75,14.09,17.81,3.73
2022,10,10,5.1,5.04,0.73,276.97,91.96,91.47,11.04,0.19,0.94,12.13,4.8,8.47,12.2,14.91,19.87,4.95
2022,10,11,5.01,4.95,0.73,292.16,91.26,90.81,10.97,0.19,0.93,13.78,6.87,10.32,13.8,14.99,22.08,7.08
2022,10,12,3.66,4.63,0.54,330.26,67.93,85.34,8.66,0.16,0.79,14.76,10.8,12.78,14.81,13.7,21.4,7.69
2022,10,13,2.11,4.21,0.31,373.16,41.44,78.94,5.73,0.11,0.53,17.93,15.96,16.94,17.78,9.66,22.63,12.97
2022,10,14,4.88,4.91,0.73,300.62,88.07,89.15,10.7,0.18,0.9,14.03,7.49,10.76,14.03,10.49,19.82,9.33
2022,10,15,4.78,4.72,0.73,294.77,87.37,86.96,10.47,0.17,0.86,14.46,8.32,11.39,14.08,16.61,23.17,6.56
2022,10,16,3.67,4.61,0.56,335.83,68.11,85.5,8.73,0.16,0.78,15.05,9.01,12.03,15.32,12.42,21.81,9.4
2022,10,17,2.87,4.23,0.45,338.93,53.84,77.92,7.13,0.13,0.68,15.16,10.76,12.96,15.22,11.27,20.49,9.21
2022,10,18,4.14,4.79,0.65,276.57,73.98,85.73,9.2,0.15,0.75,8.12,0.03,4.08,9.03,9.68,13.26,3.59
2022,10,19,3.7,4.64,0.58,279.59,66.41,83.62,8.29,0.13,0.66,7.5,1.06,4.28,8.15,10.71,13.15,2.44
2022,10,20,4.73,4.73,0.75,254.57,82.66,83.28,9.87,0.16,0.79,8.45,0.51,4.48,8.76,13.95,15.87,1.91
2022,10,21,4.62,4.58,0.74,262.01,82.4,82.29,9.8,0.17,0.84,10.37,2.05,6.21,10.18,14.31,18.43,4.12
2022,10,22,4.46,4.49,0.73,273.62,79.73,80.79,9.48,0.18,0.88,11.82,6.26,9.05,11.54,14.66,20.18,5.51
2022,10,23,2.12,4.22,0.34,334.82,40.66,78.73,5.58,0.12,0.59,12.48,10.48,11.48,12.19,8.53,16.69,8.15
2022,10,24,2.88,4.07,0.48,347.91,54.67,76.85,7.06,0.14,0.71,14.27,12.5,13.39,14.45,7.14,18.37,11.23
2022,10,25,2.12,4.18,0.35,357.78,39.91,77.15,5.26,0.1,0.5,15.26,13.35,14.3,15.22,9.44,21.13,11.7
2022,10,26,1.99,4.01,0.34,349.57,38.38,75.78,5.17,0.11,0.54,14.9,12.47,13.69,14.51,8.52,19.65,11.14
2022,10,27,4.34,4.3,0.74,280.24,78.59,78.41,9.3,0.18,0.89,12.4,5.55,8.98,12.44,9.55,18.08,8.54
2022,10,28,2.29,3.97,0.39,311.41,42.71,71.84,5.81,0.12,0.6,9.81,5.89,7.85,10.09,8.82,14.71,5.89
2022,10,29,4.06,4.13,0.7,278.2,73.39,75.26,8.68,0.16,0.79,10.4,4.8,7.61,10.19,10.09,16.37,6.28
2022,10,30,3.87,4.08,0.68,288.96,69.5,73.84,8.37,0.15,0.73,10.63,7.98,9.3,10.67,12.3,17.14,4.85
2022,10,31,1.72,3.65,0.3,355.61,34.09,69.97,4.77,0.1,0.5,14.5,12.76,13.63,14.5,12.54,20.94,8.4
2022,11,1,3.12,3.76,0.56,334.44,58.23,70.33,7.18,0.13,0.67,16.67,13.04,14.86,16.45,10.09,22.55,12.47
2022,11,2,2.57,3.77,0.47,321.88,48.2,69.77,6.29,0.11,0.56,14.76,10.76,12.76,14.2,9.36,19.95,10.59
2022,11,3,3.57,3.74,0.66,311.6,66.09,69.85,7.83,0.13,0.64,13.77,10.9,12.33,13.57,11.91,20.24,8.33
2022,11,4,3.44,3.75,0.64,323.99,63.33,69.52,7.64,0.14,0.7,15.51,12.69,14.1,14.84,12.09,22.47,10.37
2022,11,5,2.91,3.58,0.55,357.23,54.6,67.82,6.74,0.14,0.71,18.67,15.81,17.24,18.24,10.23,24.07,13.84
2022,11,6,1.71,3.44,0.32,382.57,33.76,67.07,4.68,0.1,0.51,18.68,17.33,18.01,18.08,5.27,21.87,16.6
2022,11,7,3.45,3.61,0.66,335.5,64.58,68.3,7.66,0.14,0.69,18.66,10.76,14.71,18.06,12.0,24.84,12.84
2022,11,8,3.76,3.81,0.73,267.2,67.02,68.53,7.84,0.14,0.7,10.35,2.64,6.49,10.62,9.06,15.65,6.59
2022,11,9,3.73,3.69,0.73,265.98,66.7,66.56,7.68,0.14,0.7,8.63,3.81,6.23,9.15,10.69,14.59,3.9
2022,11,10,2.77,3.54,0.55,326.63,51.09,65.88,6.41,0.12,0.57,12.87,10.93,11.9,12.76,13.63,20.19,6.56
2022,11,11,0.81,3.13,0.16,380.91,16.41,60.89,2.42,0.05,0.23,17.74,17.47,17.6,17.2,7.59,20.56,12.97
2022,11,12,3.06,3.3,0.61,347.09,57.07,62.27,6.85,0.12,0.64,17.42,12.9,15.15,17.09,11.48,21.2,9.73
2022,11,13,2.86,3.57,0.58,286.73,50.68,63.3,6.23,0.11,0.54,7.0,-0.03,3.48,7.77,7.39,10.31,2.91
2022,11,14,3.6,3.62,0.73,238.02,62.64,63.7,7.23,0.11,0.52,4.51,-2.14,1.18,5.13,8.79,9.44,0.64
2022,11,15,0.69,3.17,0.14,293.55,13.61,57.79,2.01,0.03,0.16,3.91,1.48,2.69,4.48,6.07,7.6,1.53
2022,11,16,2.77,3.38,0.58,285.49,48.93,60.02,5.98,0.09,0.45,4.4,1.62,3.01,4.87,7.88,9.08,1.21
2022,11,17,3.27,3.45,0.69,248.1,56.95,60.62,6.64,0.09,0.48,2.19,-2.28,-0.05,2.68,7.63,6.46,-1.17
2022,11,18,3.34,3.39,0.7,240.62,58.49,60.06,6.74,0.09,0.45,1.94,-3.06,-0.56,2.45,10.74,7.66,-3.07
2022,11,19,3.28,3.38,0.7,239.07,56.98,59.34,6.6,0.08,0.4,1.69,-4.89,-1.6,1.98,9.34,7.49,-1.85
2022,11,20,3.57,3.52,0.77,211.8,60.62,60.48,6.87,0.08,0.4,-0.7,-8.11,-4.41,-0.14,6.63,2.76,-3.88
2022,11,21,3.29,3.35,0.72,223.01,57.2,59.06,6.48,0.08,-999.0,0.9,-5.83,-2.46,0.84,11.84,7.97,-3.88
2022,11,22,3.4,3.35,0.74,234.18,58.33,58.23,6.59,0.09,0.41,3.84,-1.26,1.29,3.45,14.76,12.71,-2.05
2022,11,23,3.26,3.22,0.72,241.95,56.37,56.5,6.36,0.09,0.41,6.65,-0.03,3.31,4.27,15.79,14.72,-1.07
2022,11,24,2.9,3.07,0.65,260.9,50.03,53.82,5.77,0.08,0.39,6.38,2.75,4.56,5.19,13.68,13.95,0.28
2022,11,25,2.15,2.91,0.48,291.48,39.45,53.82,4.84,0.06,0.31,8.26,4.96,6.61,7.87,11.35,15.26,3.9
2022,11,26,3.2,3.19,0.73,260.49,56.48,57.05,6.42,0.08,0.38,6.51,1.66,4.08,6.01,13.51,14.15,0.64
2022,11,27,0.67,2.62,0.15,327.97,12.61,49.35,1.66,0.02,0.09,10.01,8.8,9.4,9.43,10.46,15.86,5.4
2022,11,28,2.12,2.92,0.48,304.61,38.61,53.66,4.72,0.07,0.34,8.32,4.86,6.59,7.84,9.02,12.22,3.19
2022,11,29,2.05,2.93,0.48,292.5,36.75,52.73,4.66,0.05,0.28,5.4,3.12,4.26,5.24,9.95,10.6,0.65
2022,11,30,0.73,2.67,0.17,301.51,14.38,49.77,2.05,0.02,0.13,8.51,5.34,6.93,7.96,12.68,15.04,2.36
2022,12,1,3.22,3.18,0.75,231.05,55.02,55.14,6.16,0.07,0.36,1.76,-4.81,-1.52,1.91,7.41,5.96,-1.45
2022,12,2,2.86,2.98,0.67,254.91,50.01,52.91,5.71,0.07,0.34,3.19,-1.45,0.87,2.86,12.55,9.94,-2.62
2022,12,3,1.5,2.57,0.35,313.15,28.12,47.73,3.58,0.05,0.23,9.8,7.37,8.58,9.01,13.05,16.65,3.58
2022,12,4,2.81,3.05,0.67,234.27,48.62,53.54,5.69,0.07,0.34,2.9,-3.06,-0.08,2.1,9.5,7.63,-1.87
